"ID";"TIME";"STATUS"
"574";"2024-06-21 11:40:08";"F_OFF"
"575";"2024-06-21 11:40:14";"F_ON"
"576";"2024-06-21 11:59:41";"F_OFF"
"577";"2024-06-21 11:59:53";"F_ON"
"578";"2024-06-21 11:59:59";"F_OFF"
"579";"2024-06-21 12:03:15";"F_ON"
"580";"2024-06-21 12:21:43";"F_OFF"
"581";"2024-06-21 12:22:39";"F_ON"
"582";"2024-06-21 12:22:47";"F_OFF"
"583";"2024-06-21 12:23:02";"F_ON"
"584";"2024-06-21 12:42:52";"F_OFF"
"585";"2024-06-21 12:44:43";"F_ON"
"586";"2024-06-21 12:44:51";"F_OFF"
"587";"2024-06-21 12:44:58";"F_ON"
"588";"2024-06-21 12:45:05";"F_OFF"
"589";"2024-06-21 12:45:15";"F_ON"
"590";"2024-06-21 13:05:01";"F_OFF"
"591";"2024-06-21 13:05:07";"F_ON"
"592";"2024-06-21 13:05:13";"F_OFF"
"593";"2024-06-21 13:08:27";"F_ON"
"594";"2024-06-21 13:23:26";"F_OFF"
"595";"2024-06-21 13:37:42";"F_ON"
"596";"2024-06-21 13:47:24";"F_OFF"
"597";"2024-06-21 14:03:46";"F_ON"
"598";"2024-06-21 14:13:41";"F_OFF"
"599";"2024-06-21 14:25:12";"F_ON"
"600";"2024-06-21 14:34:56";"F_OFF"
"601";"2024-06-21 14:35:02";"F_ON"
"602";"2024-06-21 14:35:09";"F_OFF"
"603";"2024-06-21 14:44:06";"F_ON"
"604";"2024-06-21 14:44:14";"F_OFF"
"605";"2024-06-21 14:44:20";"F_ON"
"606";"2024-06-21 14:55:34";"F_OFF"
"607";"2024-06-21 15:11:25";"F_ON"
"608";"2024-06-21 15:27:23";"F_OFF"
"609";"2024-06-21 15:27:29";"F_ON"
"610";"2024-06-21 15:27:35";"F_OFF"
"611";"2024-06-21 15:27:54";"F_ON"
"612";"2024-06-21 15:28:02";"F_OFF"
"613";"2024-06-21 15:28:14";"F_ON"
"614";"2024-06-21 23:41:39";"F_OFF"
"615";"2024-06-21 23:41:45";"F_ON"
"616";"2024-06-21 23:41:51";"F_OFF"
"617";"2024-06-22 00:02:28";"F_ON"
"618";"2024-06-22 00:11:00";"F_OFF"
"619";"2024-06-22 00:23:32";"F_ON"
"620";"2024-06-22 00:31:38";"F_OFF"
"621";"2024-06-22 00:42:36";"F_ON"
"622";"2024-06-22 00:42:44";"F_OFF"
"623";"2024-06-22 00:42:51";"F_ON"
"624";"2024-06-22 00:42:57";"F_OFF"
"625";"2024-06-22 00:43:03";"F_ON"
"626";"2024-06-22 00:51:22";"F_OFF"
"627";"2024-06-22 01:01:15";"F_ON"
"628";"2024-06-22 01:11:28";"F_OFF"
"629";"2024-06-22 01:22:09";"F_ON"
"630";"2024-06-22 01:30:49";"F_OFF"
"631";"2024-06-22 01:37:58";"F_ON"
"632";"2024-06-22 01:47:14";"F_OFF"
"633";"2024-06-22 01:56:19";"F_ON"
"634";"2024-06-22 01:56:27";"F_OFF"
"635";"2024-06-22 01:56:33";"F_ON"
"636";"2024-06-22 02:07:08";"F_OFF"
"637";"2024-06-22 02:18:09";"F_ON"
"638";"2024-06-22 02:18:15";"F_OFF"
"639";"2024-06-22 02:18:23";"F_ON"
"640";"2024-06-22 02:30:26";"F_OFF"
"641";"2024-06-22 02:39:56";"F_ON"
"642";"2024-06-22 02:40:03";"F_OFF"
"643";"2024-06-22 02:40:11";"F_ON"
"644";"2024-06-22 02:51:23";"F_OFF"
"645";"2024-06-22 03:02:06";"F_ON"
"646";"2024-06-22 03:02:14";"F_OFF"
"647";"2024-06-22 03:02:20";"F_ON"
"648";"2024-06-22 03:02:27";"F_OFF"
"649";"2024-06-22 03:02:36";"F_ON"
"650";"2024-06-22 03:13:57";"F_OFF"
"651";"2024-06-22 03:24:32";"F_ON"
"652";"2024-06-22 03:24:41";"F_OFF"
"653";"2024-06-22 03:24:47";"F_ON"
"654";"2024-06-22 03:24:54";"F_OFF"
"655";"2024-06-22 03:25:03";"F_ON"
"656";"2024-06-22 03:34:55";"F_OFF"
"657";"2024-06-22 03:46:29";"F_ON"
"658";"2024-06-22 03:46:37";"F_OFF"
"659";"2024-06-22 03:46:44";"F_ON"
"660";"2024-06-22 03:46:50";"F_OFF"
"661";"2024-06-22 03:47:00";"F_ON"
"662";"2024-06-22 03:56:55";"F_OFF"
"663";"2024-06-22 04:08:56";"F_ON"
"664";"2024-06-22 04:09:03";"F_OFF"
"665";"2024-06-22 04:09:15";"F_ON"
"666";"2024-06-22 04:20:11";"F_OFF"
"667";"2024-06-22 04:34:27";"F_ON"
"668";"2024-06-22 04:34:33";"F_OFF"
"669";"2024-06-22 04:34:49";"F_ON"
"670";"2024-06-22 04:49:39";"F_OFF"
"671";"2024-06-22 05:03:14";"F_ON"
"672";"2024-06-22 05:03:23";"F_OFF"
"673";"2024-06-22 05:03:37";"F_ON"
"674";"2024-06-22 05:03:46";"F_OFF"
"675";"2024-06-22 05:03:52";"F_ON"
"676";"2024-06-22 05:03:58";"F_OFF"
"677";"2024-06-22 05:04:10";"F_ON"
"678";"2024-06-22 05:04:17";"F_OFF"
"679";"2024-06-22 05:04:23";"F_ON"
"680";"2024-06-22 05:17:26";"F_OFF"
"681";"2024-06-22 05:30:08";"F_ON"
"682";"2024-06-22 05:30:16";"F_OFF"
"683";"2024-06-22 05:30:28";"F_ON"
"684";"2024-06-22 05:30:37";"F_OFF"
"685";"2024-06-22 05:30:43";"F_ON"
"686";"2024-06-22 05:30:50";"F_OFF"
"687";"2024-06-22 05:31:00";"F_ON"
"688";"2024-06-22 05:50:26";"F_OFF"
"689";"2024-06-22 06:01:59";"F_ON"
"690";"2024-06-22 06:02:05";"F_OFF"
"691";"2024-06-22 06:02:21";"F_ON"
"692";"2024-06-22 06:02:29";"F_OFF"
"693";"2024-06-22 06:02:35";"F_ON"
"694";"2024-06-22 06:02:44";"F_OFF"
"695";"2024-06-22 06:02:50";"F_ON"
"696";"2024-06-22 06:02:56";"F_OFF"
"697";"2024-06-22 06:03:04";"F_ON"
"698";"2024-06-22 06:19:52";"F_OFF"
"699";"2024-06-22 06:31:15";"F_ON"
"700";"2024-06-22 06:31:21";"F_OFF"
"701";"2024-06-22 06:31:35";"F_ON"
"702";"2024-06-22 06:52:58";"F_OFF"
"703";"2024-06-22 07:04:14";"F_ON"
"704";"2024-06-22 07:04:22";"F_OFF"
"705";"2024-06-22 07:04:36";"F_ON"
"706";"2024-06-22 07:22:33";"F_OFF"
"707";"2024-06-22 07:33:35";"F_ON"
"708";"2024-06-22 07:33:43";"F_OFF"
"709";"2024-06-22 07:33:55";"F_ON"
"710";"2024-06-22 07:34:04";"F_OFF"
"711";"2024-06-22 07:34:12";"F_ON"
"712";"2024-06-22 07:52:35";"F_OFF"
"713";"2024-06-22 08:04:44";"F_ON"
"714";"2024-06-22 08:04:49";"F_OFF"
"715";"2024-06-22 08:05:02";"F_ON"
"716";"2024-06-22 08:05:11";"F_OFF"
"717";"2024-06-22 08:05:20";"F_ON"
"718";"2024-06-22 08:05:28";"F_OFF"
"719";"2024-06-22 08:05:34";"F_ON"
"720";"2024-06-22 08:05:40";"F_OFF"
"721";"2024-06-22 08:05:48";"F_ON"
"722";"2024-06-22 10:37:14";"F_OFF"
"723";"2024-06-22 10:41:43";"F_ON"
"724";"2024-06-22 11:06:41";"F_OFF"
"725";"2024-06-22 11:06:47";"F_ON"
"726";"2024-06-22 11:06:54";"F_OFF"
"727";"2024-06-22 11:10:03";"F_ON"
"728";"2024-06-22 11:32:18";"F_OFF"
"729";"2024-06-22 11:35:31";"F_ON"
"730";"2024-06-22 11:53:18";"F_OFF"
"731";"2024-06-22 11:56:49";"F_ON"
"732";"2024-06-22 11:56:57";"F_OFF"
"733";"2024-06-22 11:57:04";"F_ON"
"734";"2024-06-22 11:57:10";"F_OFF"
"735";"2024-06-22 11:57:16";"F_ON"
"736";"2024-06-22 12:51:00";"F_OFF"
"737";"2024-06-22 12:52:27";"F_ON"
"738";"2024-06-22 12:52:35";"F_OFF"
"739";"2024-06-22 12:53:12";"F_ON"
"740";"2024-06-22 12:53:19";"F_OFF"
"741";"2024-06-22 12:53:41";"F_ON"
"742";"2024-06-22 12:53:49";"F_OFF"
"743";"2024-06-22 12:53:56";"F_ON"
"744";"2024-06-22 12:54:02";"F_OFF"
"745";"2024-06-22 12:54:12";"F_ON"
"746";"2024-06-22 12:54:21";"F_OFF"
"747";"2024-06-22 12:54:27";"F_ON"
"748";"2024-06-22 13:13:50";"F_OFF"
"749";"2024-06-22 13:16:53";"F_ON"
"750";"2024-06-22 13:16:59";"F_OFF"
"751";"2024-06-22 13:17:13";"F_ON"
"752";"2024-06-22 13:17:21";"F_OFF"
"753";"2024-06-22 13:17:28";"F_ON"
"754";"2024-06-22 13:17:36";"F_OFF"
"755";"2024-06-22 13:17:43";"F_ON"
"756";"2024-06-22 13:17:49";"F_OFF"
"757";"2024-06-22 13:17:55";"F_ON"
"758";"2024-06-22 13:18:01";"F_OFF"
"759";"2024-06-22 13:18:08";"F_ON"
"760";"2024-06-22 13:37:27";"F_OFF"
"761";"2024-06-22 13:38:38";"F_ON"
"762";"2024-06-22 13:38:46";"F_OFF"
"763";"2024-06-22 13:39:04";"F_ON"
"764";"2024-06-22 13:39:10";"F_OFF"
"765";"2024-06-22 13:39:27";"F_ON"
"766";"2024-06-22 13:39:35";"F_OFF"
"767";"2024-06-22 13:39:41";"F_ON"
"768";"2024-06-22 13:39:49";"F_OFF"
"769";"2024-06-22 13:39:55";"F_ON"
"770";"2024-06-22 13:40:11";"F_OFF"
"771";"2024-06-22 13:40:17";"F_ON"
"772";"2024-06-22 14:01:52";"F_OFF"
"773";"2024-06-22 14:01:58";"F_ON"
"774";"2024-06-22 14:02:04";"F_OFF"
"775";"2024-06-22 14:04:26";"F_ON"
"776";"2024-06-22 14:04:32";"F_OFF"
"777";"2024-06-22 14:04:59";"F_ON"
"778";"2024-06-22 14:05:08";"F_OFF"
"779";"2024-06-22 14:05:29";"F_ON"
"780";"2024-06-22 14:05:35";"F_OFF"
"781";"2024-06-22 14:05:41";"F_ON"
"782";"2024-06-22 14:05:49";"F_OFF"
"783";"2024-06-22 14:05:54";"F_ON"
"784";"2024-06-22 14:26:13";"F_OFF"
"785";"2024-06-22 14:28:55";"F_ON"
"786";"2024-06-22 14:51:57";"F_OFF"
"787";"2024-06-22 14:54:27";"F_ON"
"788";"2024-06-22 15:06:39";"F_OFF"
"789";"2024-06-22 15:16:58";"F_ON"
"790";"2024-06-22 15:21:51";"F_OFF"
"791";"2024-06-22 15:21:59";"F_ON"
"792";"2024-06-22 15:22:05";"F_OFF"
"793";"2024-06-22 15:29:33";"F_ON"
"794";"2024-06-23 00:25:37";"F_OFF"
"795";"2024-06-23 00:25:43";"F_ON"
"796";"2024-06-23 00:25:50";"F_OFF"
"797";"2024-06-23 01:17:37";"F_ON"
"798";"2024-06-23 01:18:58";"F_OFF"
"799";"2024-06-23 01:38:15";"F_ON"
"800";"2024-06-23 01:38:21";"F_OFF"
"801";"2024-06-23 01:38:34";"F_ON"
"802";"2024-06-23 01:40:05";"F_OFF"
"803";"2024-06-23 01:57:20";"F_ON"
"804";"2024-06-23 01:57:28";"F_OFF"
"805";"2024-06-23 01:57:41";"F_ON"
"806";"2024-06-23 01:57:49";"F_OFF"
"807";"2024-06-23 01:57:54";"F_ON"
"808";"2024-06-23 02:00:01";"F_OFF"
"809";"2024-06-23 02:15:53";"F_ON"
"810";"2024-06-23 02:16:01";"F_OFF"
"811";"2024-06-23 02:16:13";"F_ON"
"812";"2024-06-23 02:16:23";"F_OFF"
"813";"2024-06-23 02:16:29";"F_ON"
"814";"2024-06-23 02:20:07";"F_OFF"
"815";"2024-06-23 02:33:27";"F_ON"
"816";"2024-06-23 02:33:35";"F_OFF"
"817";"2024-06-23 02:33:46";"F_ON"
"818";"2024-06-23 02:33:54";"F_OFF"
"819";"2024-06-23 02:34:00";"F_ON"
"820";"2024-06-23 02:34:06";"F_OFF"
"821";"2024-06-23 02:34:12";"F_ON"
"822";"2024-06-23 02:39:02";"F_OFF"
"823";"2024-06-23 02:51:44";"F_ON"
"824";"2024-06-23 02:58:46";"F_OFF"
"825";"2024-06-23 03:16:10";"F_ON"
"826";"2024-06-23 03:16:16";"F_OFF"
"827";"2024-06-23 03:16:39";"F_ON"
"828";"2024-06-23 03:16:46";"F_OFF"
"829";"2024-06-23 03:16:53";"F_ON"
"830";"2024-06-23 03:16:59";"F_OFF"
"831";"2024-06-23 03:17:09";"F_ON"
"832";"2024-06-23 03:18:58";"F_OFF"
"833";"2024-06-23 04:00:50";"F_ON"
"834";"2024-06-23 04:00:58";"F_OFF"
"835";"2024-06-23 08:31:11";"F_ON"
"836";"2024-06-23 08:31:17";"F_OFF"
"837";"2024-06-23 08:32:09";"F_ON"
"838";"2024-06-23 08:32:17";"F_OFF"
"839";"2024-06-23 08:32:56";"F_ON"
"840";"2024-06-23 08:33:04";"F_OFF"
"841";"2024-06-23 08:33:22";"F_ON"
"842";"2024-06-23 08:33:31";"F_OFF"
"843";"2024-06-23 08:33:40";"F_ON"
"844";"2024-06-23 08:33:49";"F_OFF"
"845";"2024-06-23 08:33:58";"F_ON"
"846";"2024-06-23 08:34:04";"F_OFF"
"847";"2024-06-23 08:34:23";"F_ON"
"848";"2024-06-23 10:32:09";"F_OFF"
"849";"2024-06-23 10:32:15";"F_ON"
"850";"2024-06-23 10:32:21";"F_OFF"
"851";"2024-06-23 10:38:26";"F_ON"
"852";"2024-06-23 11:13:41";"F_OFF"
"853";"2024-06-23 11:13:47";"F_ON"
"854";"2024-06-23 11:13:55";"F_OFF"
"855";"2024-06-23 11:20:46";"F_ON"
"856";"2024-06-23 11:37:04";"F_OFF"
"857";"2024-06-23 11:44:57";"F_ON"
"858";"2024-06-23 11:59:23";"F_OFF"
"859";"2024-06-23 12:09:04";"F_ON"
"860";"2024-06-23 12:17:37";"F_OFF"
"861";"2024-06-23 12:45:17";"F_ON"
"862";"2024-06-23 12:45:25";"F_OFF"
"863";"2024-06-23 12:45:31";"F_ON"
"864";"2024-06-23 12:45:37";"F_OFF"
"865";"2024-06-23 12:45:53";"F_ON"
"866";"2024-06-23 12:48:51";"F_OFF"
"867";"2024-06-23 13:09:05";"F_ON"
"868";"2024-06-23 13:09:10";"F_OFF"
"869";"2024-06-23 13:09:18";"F_ON"
"870";"2024-06-23 13:10:53";"F_OFF"
"871";"2024-06-23 13:26:27";"F_ON"
"872";"2024-06-23 13:26:36";"F_OFF"
"873";"2024-06-23 13:26:42";"F_ON"
"874";"2024-06-23 13:26:48";"F_OFF"
"875";"2024-06-23 13:26:55";"F_ON"
"876";"2024-06-23 13:27:04";"F_OFF"
"877";"2024-06-23 13:27:10";"F_ON"
"878";"2024-06-23 13:27:16";"F_OFF"
"879";"2024-06-23 13:27:24";"F_ON"
"880";"2024-06-23 13:33:15";"F_OFF"
"881";"2024-06-23 13:33:20";"F_ON"
"882";"2024-06-23 13:33:27";"F_OFF"
"883";"2024-06-23 13:45:15";"F_ON"
"884";"2024-06-23 13:45:21";"F_OFF"
"885";"2024-06-23 13:45:29";"F_ON"
"886";"2024-06-23 13:45:36";"F_OFF"
"887";"2024-06-23 13:45:43";"F_ON"
"888";"2024-06-23 13:45:49";"F_OFF"
"889";"2024-06-23 13:45:59";"F_ON"
"890";"2024-06-23 13:53:29";"F_OFF"
"891";"2024-06-23 14:04:30";"F_ON"
"892";"2024-06-23 14:04:38";"F_OFF"
"893";"2024-06-23 14:04:46";"F_ON"
"894";"2024-06-23 14:04:56";"F_OFF"
"895";"2024-06-23 14:05:08";"F_ON"
"896";"2024-06-23 14:12:04";"F_OFF"
"897";"2024-06-23 14:25:48";"F_ON"
"898";"2024-06-23 14:25:54";"F_OFF"
"899";"2024-06-23 14:26:16";"F_ON"
"900";"2024-06-23 14:26:22";"F_OFF"
"901";"2024-06-23 14:26:29";"F_ON"
"902";"2024-06-23 14:26:36";"F_OFF"
"903";"2024-06-23 14:26:44";"F_ON"
"904";"2024-06-23 14:26:52";"F_OFF"
"905";"2024-06-23 14:27:03";"F_ON"
"906";"2024-06-23 14:29:22";"F_OFF"
"907";"2024-06-23 14:29:30";"F_ON"
"908";"2024-06-23 14:29:36";"F_OFF"
"909";"2024-06-23 14:45:22";"F_ON"
"910";"2024-06-23 14:45:28";"F_OFF"
"911";"2024-06-23 14:45:46";"F_ON"
"912";"2024-06-23 14:51:33";"F_OFF"
"913";"2024-06-23 14:51:39";"F_ON"
"914";"2024-06-23 14:51:47";"F_OFF"
"915";"2024-06-23 15:04:51";"F_ON"
"916";"2024-06-23 15:04:59";"F_OFF"
"917";"2024-06-23 15:05:09";"F_ON"
"918";"2024-06-23 15:05:14";"F_OFF"
"919";"2024-06-23 15:05:24";"F_ON"
"920";"2024-06-23 15:12:35";"F_OFF"
"921";"2024-06-23 15:24:19";"F_ON"
"922";"2024-06-23 15:24:27";"F_OFF"
"923";"2024-06-23 15:24:33";"F_ON"
"924";"2024-06-23 15:24:40";"F_OFF"
"925";"2024-06-23 15:24:48";"F_ON"
"926";"2024-06-23 15:33:25";"F_OFF"
"927";"2024-06-23 15:41:00";"F_ON"
"928";"2024-06-23 15:41:08";"F_OFF"
"929";"2024-06-23 15:41:14";"F_ON"
"930";"2024-06-23 15:41:22";"F_OFF"
"931";"2024-06-23 15:41:28";"F_ON"
"932";"2024-06-23 15:41:35";"F_OFF"
"933";"2024-06-23 15:41:41";"F_ON"
"934";"2024-06-23 15:54:55";"F_OFF"
"935";"2024-06-23 16:00:41";"F_ON"
"936";"2024-06-23 16:00:49";"F_OFF"
"937";"2024-06-23 16:00:55";"F_ON"
"938";"2024-06-23 16:14:12";"F_OFF"
"939";"2024-06-23 16:20:00";"F_ON"
"940";"2024-06-23 16:34:09";"F_OFF"
"941";"2024-06-23 16:44:02";"F_ON"
"942";"2024-06-23 16:55:42";"F_OFF"
"943";"2024-06-23 17:00:16";"F_ON"
"944";"2024-06-23 17:00:22";"F_OFF"
"945";"2024-06-23 17:00:31";"F_ON"
"946";"2024-06-23 17:00:37";"F_OFF"
"947";"2024-06-23 17:00:45";"F_ON"
"948";"2024-06-23 17:15:51";"F_OFF"
"949";"2024-06-23 17:15:57";"F_ON"
"950";"2024-06-23 17:16:06";"F_OFF"
"951";"2024-06-23 17:17:03";"F_ON"
"952";"2024-06-23 17:17:09";"F_OFF"
"953";"2024-06-23 17:17:21";"F_ON"
"954";"2024-06-23 17:17:31";"F_OFF"
"955";"2024-06-23 17:17:39";"F_ON"
"956";"2024-06-23 17:33:09";"F_OFF"
"957";"2024-06-23 17:33:41";"F_ON"
"958";"2024-06-23 17:33:49";"F_OFF"
"959";"2024-06-23 17:33:55";"F_ON"
"960";"2024-06-23 17:34:02";"F_OFF"
"961";"2024-06-23 17:34:10";"F_ON"
"962";"2024-06-23 17:54:03";"F_OFF"
"963";"2024-06-23 17:57:45";"F_ON"
"964";"2024-06-23 18:17:33";"F_OFF"
"965";"2024-06-23 18:17:40";"F_ON"
"966";"2024-06-23 18:17:46";"F_OFF"
"967";"2024-06-23 18:20:23";"F_ON"
"968";"2024-06-23 18:40:19";"F_OFF"
"969";"2024-06-23 18:40:25";"F_ON"
"970";"2024-06-23 18:40:31";"F_OFF"
"971";"2024-06-23 18:46:30";"F_ON"
"972";"2024-06-23 18:58:42";"F_OFF"
"973";"2024-06-23 18:58:48";"F_ON"
"974";"2024-06-23 18:58:55";"F_OFF"
"975";"2024-06-23 19:02:43";"F_ON"
"976";"2024-06-23 19:02:52";"F_OFF"
"977";"2024-06-23 19:02:57";"F_ON"
"978";"2024-06-23 19:03:04";"F_OFF"
"979";"2024-06-23 19:03:10";"F_ON"
"980";"2024-06-23 23:37:12";"F_OFF"
"981";"2024-06-23 23:37:18";"F_ON"
"982";"2024-06-23 23:37:25";"F_OFF"
"983";"2024-06-23 23:38:07";"F_ON"
"984";"2024-06-24 01:17:48";"F_OFF"
"985";"2024-06-24 01:20:42";"F_ON"
"986";"2024-06-24 01:20:50";"F_OFF"
"987";"2024-06-24 01:20:57";"F_ON"
"988";"2024-06-24 02:20:37";"F_OFF"
"989";"2024-06-24 02:22:48";"F_ON"
"990";"2024-06-24 03:09:21";"F_OFF"
"991";"2024-06-24 03:10:44";"F_ON"
"992";"2024-06-24 04:04:28";"F_OFF"
"993";"2024-06-24 04:06:14";"F_ON"
"994";"2024-06-24 04:06:22";"F_OFF"
"995";"2024-06-24 04:06:28";"F_ON"
"996";"2024-06-24 05:09:45";"F_OFF"
"997";"2024-06-24 05:11:47";"F_ON"
"998";"2024-06-24 05:58:55";"F_OFF"
"999";"2024-06-24 06:02:03";"F_ON"
"1000";"2024-06-24 06:02:09";"F_OFF"
"1001";"2024-06-24 06:02:17";"F_ON"
"1002";"2024-06-24 07:51:53";"F_OFF"
"1003";"2024-06-24 07:55:10";"F_ON"
"1004";"2024-06-24 07:55:17";"F_OFF"
"1005";"2024-06-24 07:55:24";"F_ON"
"1006";"2024-06-24 09:04:01";"F_OFF"
"1007";"2024-06-24 09:10:11";"F_ON"
"1008";"2024-06-24 09:36:47";"F_OFF"
"1009";"2024-06-24 09:44:11";"F_ON"
"1010";"2024-06-24 09:44:19";"F_OFF"
"1011";"2024-06-24 09:44:26";"F_ON"
"1012";"2024-06-24 09:44:32";"F_OFF"
"1013";"2024-06-24 09:44:39";"F_ON"
"1014";"2024-06-24 10:06:31";"F_OFF"
"1015";"2024-06-24 10:06:37";"F_ON"
"1016";"2024-06-24 10:06:43";"F_OFF"
"1017";"2024-06-24 10:14:16";"F_ON"
"1018";"2024-06-24 10:14:24";"F_OFF"
"1019";"2024-06-24 10:14:30";"F_ON"
"1020";"2024-06-24 10:14:36";"F_OFF"
"1021";"2024-06-24 10:14:42";"F_ON"
"1022";"2024-06-24 10:14:48";"F_OFF"
"1023";"2024-06-24 10:14:55";"F_ON"
"1024";"2024-06-24 10:33:04";"F_OFF"
"1025";"2024-06-24 10:40:57";"F_ON"
"1026";"2024-06-24 10:58:25";"F_OFF"
"1027";"2024-06-24 10:58:31";"F_ON"
"1028";"2024-06-24 10:58:37";"F_OFF"
"1029";"2024-06-24 11:06:09";"F_ON"
"1030";"2024-06-24 11:21:04";"F_OFF"
"1031";"2024-06-24 11:30:42";"F_ON"
"1032";"2024-06-24 11:44:26";"F_OFF"
"1033";"2024-06-24 11:51:05";"F_ON"
"1034";"2024-06-24 11:51:13";"F_OFF"
"1035";"2024-06-24 11:51:19";"F_ON"
"1036";"2024-06-24 12:01:50";"F_OFF"
"1037";"2024-06-24 12:08:59";"F_ON"
"1038";"2024-06-24 12:18:15";"F_OFF"
"1039";"2024-06-24 13:00:25";"F_ON"
"1040";"2024-06-24 13:00:31";"F_OFF"
"1041";"2024-06-24 13:47:50";"F_ON"
"1042";"2024-06-24 13:53:11";"F_OFF"
"1043";"2024-06-24 14:03:45";"F_ON"
"1044";"2024-06-24 14:03:53";"F_OFF"
"1045";"2024-06-24 14:04:00";"F_ON"
"1046";"2024-06-24 14:04:06";"F_OFF"
"1047";"2024-06-24 14:04:16";"F_ON"
"1048";"2024-06-24 14:13:38";"F_ON"
"1049";"2024-06-24 14:29:13";"F_ON"
"1050";"2024-06-24 14:33:38";"F_ON"
"1051";"2024-06-24 14:33:52";"F_OFF"
"1052";"2024-06-24 14:33:55";"F_ON"
"1053";"2024-06-24 14:44:16";"F_ON"
"1054";"2024-06-24 14:49:47";"F_ON"
"1055";"2024-06-24 14:50:37";"F_OFF"
"1056";"2024-06-24 14:50:39";"F_ON"
"1057";"2024-06-24 14:50:46";"F_OFF"
"1058";"2024-06-24 14:50:49";"F_ON"
"1059";"2024-06-24 14:53:42";"F_ON"
"1060";"2024-06-24 14:53:48";"F_OFF"
"1061";"2024-06-24 14:54:20";"F_ON"
"1062";"2024-06-24 14:54:29";"F_OFF"
"1063";"2024-06-24 14:55:01";"F_ON"
"1064";"2024-06-24 14:55:09";"F_OFF"
"1065";"2024-06-24 14:55:20";"F_ON"
"1066";"2024-06-24 14:56:23";"F_OFF"
"1067";"2024-06-24 14:56:26";"F_ON"
"1068";"2024-06-24 22:56:18";"F_OFF"
"1069";"2024-06-24 22:56:48";"F_ON"
"1070";"2024-06-24 22:56:57";"F_OFF"
"1071";"2024-06-24 22:57:07";"F_ON"
"1072";"2024-06-24 23:15:35";"F_OFF"
"1073";"2024-06-24 23:15:41";"F_ON"
"1074";"2024-06-24 23:15:47";"F_OFF"
"1075";"2024-06-24 23:23:15";"F_ON"
"1076";"2024-06-24 23:23:24";"F_OFF"
"1077";"2024-06-24 23:23:36";"F_ON"
"1078";"2024-06-24 23:33:09";"F_OFF"
"1079";"2024-06-25 00:54:16";"F_ON"
"1080";"2024-06-25 00:54:24";"F_OFF"
"1081";"2024-06-25 00:54:30";"F_ON"
"1082";"2024-06-25 00:54:37";"F_OFF"
"1083";"2024-06-25 00:54:53";"F_ON"
"1084";"2024-06-25 00:55:03";"F_OFF"
"1085";"2024-06-25 00:55:10";"F_ON"
"1086";"2024-06-25 00:55:15";"F_OFF"
"1087";"2024-06-25 00:55:30";"F_ON"
"1088";"2024-06-25 05:10:43";"F_OFF"
"1089";"2024-06-25 05:16:46";"F_ON"
"1090";"2024-06-25 05:16:54";"F_OFF"
"1091";"2024-06-25 05:17:00";"F_ON"
"1092";"2024-06-25 05:41:18";"F_OFF"
"1093";"2024-06-25 05:53:04";"F_ON"
"1094";"2024-06-25 05:53:12";"F_OFF"
"1095";"2024-06-25 05:53:26";"F_ON"
"1096";"2024-06-25 05:53:34";"F_OFF"
"1097";"2024-06-25 05:53:40";"F_ON"
"1098";"2024-06-25 05:53:46";"F_OFF"
"1099";"2024-06-25 05:53:56";"F_ON"
"1100";"2024-06-25 06:21:14";"F_OFF"
"1101";"2024-06-25 06:33:48";"F_ON"
"1102";"2024-06-25 06:33:55";"F_OFF"
"1103";"2024-06-25 06:34:18";"F_ON"
"1104";"2024-06-25 06:34:25";"F_OFF"
"1105";"2024-06-25 06:34:31";"F_ON"
"1106";"2024-06-25 06:34:38";"F_OFF"
"1107";"2024-06-25 06:34:50";"F_ON"
"1108";"2024-06-25 07:15:59";"F_OFF"
"1109";"2024-06-25 07:28:49";"F_ON"
"1110";"2024-06-25 07:28:57";"F_OFF"
"1111";"2024-06-25 07:29:13";"F_ON"
"1112";"2024-06-25 07:57:55";"F_OFF"
"1113";"2024-06-25 08:08:36";"F_ON"
"1114";"2024-06-25 08:08:44";"F_OFF"
"1115";"2024-06-25 08:09:02";"F_ON"
"1116";"2024-06-25 08:09:10";"F_OFF"
"1117";"2024-06-25 08:09:16";"F_ON"
"1118";"2024-06-25 08:09:23";"F_OFF"
"1119";"2024-06-25 08:09:33";"F_ON"
"1120";"2024-06-25 10:54:14";"F_OFF"
"1121";"2024-06-25 10:55:11";"F_ON"
"1122";"2024-06-25 10:55:18";"F_OFF"
"1123";"2024-06-25 10:55:29";"F_ON"
"1124";"2024-06-25 11:18:20";"F_OFF"
"1125";"2024-06-25 11:25:37";"F_ON"
"1126";"2024-06-25 11:44:26";"F_OFF"
"1127";"2024-06-25 11:47:58";"F_ON"
"1128";"2024-06-25 12:06:11";"F_OFF"
"1129";"2024-06-25 12:10:52";"F_ON"
"1130";"2024-06-25 12:27:45";"F_OFF"
"1131";"2024-06-25 12:30:29";"F_ON"
"1132";"2024-06-25 12:47:18";"F_OFF"
"1133";"2024-06-25 12:50:27";"F_ON"
"1134";"2024-06-25 13:07:43";"F_OFF"
"1135";"2024-06-25 13:10:28";"F_ON"
"1136";"2024-06-25 13:10:36";"F_OFF"
"1137";"2024-06-25 13:10:42";"F_ON"
"1138";"2024-06-25 13:26:41";"F_OFF"
